pre_depth;post_depth;offset;action;timestamp;operation;pid;size
0;1;166313984;D;0.066746180;OP_READ;17091;131072
1;0;166313984;C;0.067024429;OP_READ;17091;131072
0;1;166445056;D;0.067100689;OP_READ;17091;131072
1;0;166445056;C;0.067378827;OP_READ;17091;131072
0;1;166576128;D;0.067458773;OP_READ;17091;131072
1;0;166576128;C;0.067740337;OP_READ;17091;131072
0;1;166707200;D;0.067813764;OP_READ;17091;131072
1;0;166707200;C;0.068092973;OP_READ;17091;131072
0;1;166838272;D;0.068168276;OP_READ;17091;131072
1;0;166838272;C;0.068448353;OP_READ;17091;131072
0;1;166969344;D;0.068523338;OP_READ;17091;131072
1;0;166969344;C;0.068805051;OP_READ;17091;131072
0;1;167100416;D;0.068876917;OP_READ;17091;131072
1;0;167100416;C;0.069156322;OP_READ;17091;131072
0;1;167231488;D;0.069233392;OP_READ;17091;131072
1;0;167231488;C;0.069511580;OP_READ;17091;131072
0;1;167362560;D;0.069587785;OP_READ;17091;131072
1;0;167362560;C;0.069869437;OP_READ;17091;131072
0;1;167493632;D;0.069943836;OP_READ;17091;131072
1;0;167493632;C;0.070223457;OP_READ;17091;131072
0;1;167624704;D;0.070297669;OP_READ;17091;131072
1;0;167624704;C;0.070575728;OP_READ;17091;131072
0;1;167755776;D;0.070653511;OP_READ;17091;131072
1;0;167755776;C;0.070933856;OP_READ;17091;131072
0;1;167886848;D;0.071007743;OP_READ;17091;131072
1;0;167886848;C;0.071286847;OP_READ;17091;131072
0;1;168017920;D;0.071365864;OP_READ;17091;131072
1;0;168017920;C;0.071646156;OP_READ;17091;131072
0;1;168148992;D;0.071724440;OP_READ;17091;131072
1;0;168148992;C;0.072004536;OP_READ;17091;131072
0;1;168280064;D;0.072082668;OP_READ;17091;131072
1;0;168280064;C;0.072361604;OP_READ;17091;131072
0;1;168411136;D;0.072441533;OP_READ;17091;131072
1;0;168411136;C;0.072722439;OP_READ;17091;131072
0;1;168542208;D;0.072804411;OP_READ;17091;131072
1;0;168542208;C;0.073083999;OP_READ;17091;131072
0;1;168673280;D;0.073166329;OP_READ;17091;131072
1;0;168673280;C;0.073444390;OP_READ;17091;131072
0;1;168804352;D;0.073523057;OP_READ;17091;131072
1;0;168804352;C;0.073802604;OP_READ;17091;131072
0;1;168935424;D;0.073897228;OP_READ;17091;131072
1;0;168935424;C;0.074177195;OP_READ;17091;131072
0;1;169066496;D;0.074252065;OP_READ;17091;131072
1;0;169066496;C;0.074530330;OP_READ;17091;131072
0;1;169197568;D;0.074605648;OP_READ;17091;131072
1;0;169197568;C;0.074891692;OP_READ;17091;131072
0;1;169328640;D;0.074965335;OP_READ;17091;131072
1;0;169328640;C;0.075245000;OP_READ;17091;131072
0;1;169459712;D;0.075323430;OP_READ;17091;131072
